Query,IndexStrategy1,IndexStrategy2,t_stat,p_value
query_6,composite_indexes,expression_indexes,-6.525322628496022,4.765708938231322e-08
query_6,composite_indexes,covering_indexes,0.2626813410140603,0.7938948897132975
query_6,partial_indexes,expression_indexes,-0.07278172526224623,0.9422403275452206
query_6,partial_indexes,covering_indexes,5.053276755319316,5.5092331144752695e-06
query_6,expression_indexes,covering_indexes,5.80393521371504,2.9686273698372405e-07
query_7,no_indexes,single_column_indexes,10.874587381193832,3.479081036458185e-14
query_7,no_indexes,composite_indexes,9.53500971019719,1.3416572080435056e-12
query_7,no_indexes,partial_indexes,3.197071385431784,0.002255806949757478
query_7,no_indexes,expression_indexes,2.696180602337647,0.009166136621361008
query_7,no_indexes,covering_indexes,12.753508321169624,5.164977078291832e-15
query_7,single_column_indexes,composite_indexes,-1.6000103549766864,0.11506829176949475
query_7,single_column_indexes,partial_indexes,-7.534082102648425,1.2120359235495202e-09
query_7,single_column_indexes,expression_indexes,-7.720805382035656,7.952364736725183e-10
query_7,single_column_indexes,covering_indexes,1.7586908369955043,0.08472210679973363
query_7,composite_indexes,partial_indexes,-6.173061421562216,1.1929067017102207e-07
query_7,composite_indexes,expression_indexes,-6.419605733946617,5.666643969721418e-08
query_7,composite_indexes,covering_indexes,3.5141293548345147,0.0009763227260281913
query_7,partial_indexes,expression_indexes,-0.429793172204675,0.668944303019888
query_7,partial_indexes,covering_indexes,9.337740473529955,2.3237635317668323e-11
query_7,expression_indexes,covering_indexes,9.419345815256314,2.3697074896991303e-11
