Query,RunNumber,ExecutionTime_ms,Configuration,IndexStrategy,DataSetSize
query_5,3,11152.466,Baseline,composite_indexes,Large
query_5,4,10768.46,Baseline,composite_indexes,Large
query_5,5,10879.054,Baseline,composite_indexes,Large
query_5,6,10594.845,Baseline,composite_indexes,Large
query_5,7,10047.315,Baseline,composite_indexes,Large
query_5,8,10751.385,Baseline,composite_indexes,Large
query_5,9,10768.46,Baseline,composite_indexes,Large
query_5,10,11069.738,Baseline,composite_indexes,Large
query_5,11,10311.609,Baseline,composite_indexes,Large
query_5,12,10433.484,Baseline,composite_indexes,Large
query_5,13,10587.237,Baseline,composite_indexes,Large
query_5,14,11159.262,Baseline,composite_indexes,Large
query_5,15,10656.481,Baseline,composite_indexes,Large
query_5,16,11130.87,Baseline,composite_indexes,Large
query_5,17,10622.197,Baseline,composite_indexes,Large
query_5,18,10772.838,Baseline,composite_indexes,Large
query_5,19,11183.845,Baseline,composite_indexes,Large
query_5,20,10764.082,Baseline,composite_indexes,Large
query_5,21,10710.811,Baseline,composite_indexes,Large
query_5,22,10659.351,Baseline,composite_indexes,Large
query_5,23,10744.007,Baseline,composite_indexes,Large
query_5,24,10857.38,Baseline,composite_indexes,Large
query_5,25,10984.914,Baseline,composite_indexes,Large
query_5,26,10460.073,Baseline,composite_indexes,Large
query_5,27,10969.69,Baseline,composite_indexes,Large
query_5,28,10421.484,Baseline,composite_indexes,Large
query_5,29,10950.476,Baseline,composite_indexes,Large
query_5,30,11329.222,Baseline,composite_indexes,Large
query_6,1,914.005,Baseline,composite_indexes,Large
query_6,2,828.442,Baseline,composite_indexes,Large
query_6,3,939.695,Baseline,composite_indexes,Large
query_6,4,828.704,Baseline,composite_indexes,Large
query_6,5,892.686,Baseline,composite_indexes,Large
query_6,6,910.635,Baseline,composite_indexes,Large
query_6,7,883.261,Baseline,composite_indexes,Large
query_6,8,888.509,Baseline,composite_indexes,Large
query_6,9,799.017,Baseline,composite_indexes,Large
query_6,10,774.696,Baseline,composite_indexes,Large
query_6,11,816.753,Baseline,composite_indexes,Large
query_6,12,890.738,Baseline,composite_indexes,Large
query_6,13,826.7,Baseline,composite_indexes,Large
query_6,14,774.136,Baseline,composite_indexes,Large
query_6,15,828.811,Baseline,composite_indexes,Large
query_6,16,826.869,Baseline,composite_indexes,Large
query_6,17,801.263,Baseline,composite_indexes,Large
query_6,18,868.025,Baseline,composite_indexes,Large
query_6,19,797.969,Baseline,composite_indexes,Large
query_6,20,807.391,Baseline,composite_indexes,Large
query_6,21,828.758,Baseline,composite_indexes,Large
query_6,22,930.842,Baseline,composite_indexes,Large
query_6,23,818.346,Baseline,composite_indexes,Large
query_6,24,902.39,Baseline,composite_indexes,Large
query_6,25,915.857,Baseline,composite_indexes,Large
query_6,26,784.225,Baseline,composite_indexes,Large
query_6,27,817.771,Baseline,composite_indexes,Large
query_6,28,809.998,Baseline,composite_indexes,Large
query_6,29,828.758,Baseline,composite_indexes,Large
query_6,30,896.503,Baseline,composite_indexes,Large
query_7,1,695.536,Baseline,composite_indexes,Large
query_7,2,625.62,Baseline,composite_indexes,Large
query_7,3,705.952,Baseline,composite_indexes,Large
query_7,4,661.986,Baseline,composite_indexes,Large
query_7,5,604.838,Baseline,composite_indexes,Large
query_7,6,763.141,Baseline,composite_indexes,Large
query_7,7,624.819,Baseline,composite_indexes,Large
query_7,8,625.782,Baseline,composite_indexes,Large
query_7,9,620.455,Baseline,composite_indexes,Large
query_7,10,713.52,Baseline,composite_indexes,Large
query_7,11,636.167,Baseline,composite_indexes,Large
query_7,12,655.388,Baseline,composite_indexes,Large
query_7,13,772.176,Baseline,composite_indexes,Large
query_7,14,621.702,Baseline,composite_indexes,Large
query_7,15,651.81,Baseline,composite_indexes,Large
query_7,16,647.092,Baseline,composite_indexes,Large
query_7,17,653.533,Baseline,composite_indexes,Large
query_7,18,647.092,Baseline,composite_indexes,Large
query_7,19,647.309,Baseline,composite_indexes,Large
query_7,20,646.875,Baseline,composite_indexes,Large
query_7,21,637.734,Baseline,composite_indexes,Large
query_7,22,640.958,Baseline,composite_indexes,Large
query_7,23,628.616,Baseline,composite_indexes,Large
query_7,24,756.792,Baseline,composite_indexes,Large
query_7,25,687.451,Baseline,composite_indexes,Large
query_7,26,631.275,Baseline,composite_indexes,Large
query_7,27,615.908,Baseline,composite_indexes,Large
query_7,28,657.571,Baseline,composite_indexes,Large
query_7,29,627.538,Baseline,composite_indexes,Large
query_7,30,614.978,Baseline,composite_indexes,Large
query_1,1,3001.635,Baseline,partial_indexes,Large
query_1,2,2910.284,Baseline,partial_indexes,Large
query_1,3,2618.783,Baseline,partial_indexes,Large
query_1,4,3002.102,Baseline,partial_indexes,Large
query_1,5,3002.102,Baseline,partial_indexes,Large
query_1,6,3510.994,Baseline,partial_indexes,Large
query_1,7,3530.088,Baseline,partial_indexes,Large
query_1,8,3362.905,Baseline,partial_indexes,Large
query_1,9,3102.381,Baseline,partial_indexes,Large
query_1,10,3091.033,Baseline,partial_indexes,Large
query_1,11,2961.688,Baseline,partial_indexes,Large
query_1,12,2769.522,Baseline,partial_indexes,Large
query_1,13,2778.318,Baseline,partial_indexes,Large
query_1,14,2604.896,Baseline,partial_indexes,Large
query_1,15,2877.692,Baseline,partial_indexes,Large
query_1,16,2821.248,Baseline,partial_indexes,Large
query_1,17,2825.412,Baseline,partial_indexes,Large
query_1,18,3048.447,Baseline,partial_indexes,Large
query_1,19,2991.064,Baseline,partial_indexes,Large
query_1,20,2919.555,Baseline,partial_indexes,Large
query_1,21,3635.351,Baseline,partial_indexes,Large
query_1,22,3407.176,Baseline,partial_indexes,Large
query_1,23,3181.442,Baseline,partial_indexes,Large
query_1,24,3014.264,Baseline,partial_indexes,Large
query_1,25,2726.644,Baseline,partial_indexes,Large
query_1,26,3233.245,Baseline,partial_indexes,Large
query_1,27,3174.696,Baseline,partial_indexes,Large
query_1,28,2952.173,Baseline,partial_indexes,Large
query_1,29,2848.258,Baseline,partial_indexes,Large
query_1,30,3002.569,Baseline,partial_indexes,Large
query_2,1,137.603,Baseline,partial_indexes,Large
query_2,2,139.427,Baseline,partial_indexes,Large
query_2,3,157.075,Baseline,partial_indexes,Large
query_2,4,153.602,Baseline,partial_indexes,Large
query_2,5,136.814,Baseline,partial_indexes,Large
query_2,6,173.92,Baseline,partial_indexes,Large
query_2,7,175.038,Baseline,partial_indexes,Large
query_2,8,142.517,Baseline,partial_indexes,Large
query_2,9,135.735,Baseline,partial_indexes,Large
query_2,10,157.13,Baseline,partial_indexes,Large
query_2,11,163.112,Baseline,partial_indexes,Large
query_2,12,149.225,Baseline,partial_indexes,Large
query_2,13,140.706,Baseline,partial_indexes,Large
query_2,14,141.793,Baseline,partial_indexes,Large
query_2,15,151.673,Baseline,partial_indexes,Large
query_2,16,130.105,Baseline,partial_indexes,Large
query_2,17,134.611,Baseline,partial_indexes,Large
query_2,18,142.963,Baseline,partial_indexes,Large
query_2,19,143.408,Baseline,partial_indexes,Large
query_2,20,156.952,Baseline,partial_indexes,Large
query_2,21,134.19,Baseline,partial_indexes,Large
query_2,22,142.963,Baseline,partial_indexes,Large
query_2,23,141.167,Baseline,partial_indexes,Large
query_2,24,192.866,Baseline,partial_indexes,Large
query_2,25,131.379,Baseline,partial_indexes,Large
query_2,26,168.693,Baseline,partial_indexes,Large
query_2,27,130.281,Baseline,partial_indexes,Large
query_2,28,134.155,Baseline,partial_indexes,Large
query_2,29,141.769,Baseline,partial_indexes,Large
query_2,30,179.083,Baseline,partial_indexes,Large
query_3,1,158.619,Baseline,partial_indexes,Large
query_3,2,192.856,Baseline,partial_indexes,Large
query_3,3,173.844,Baseline,partial_indexes,Large
query_3,4,170.646,Baseline,partial_indexes,Large
query_3,5,149.537,Baseline,partial_indexes,Large
query_3,6,163.228,Baseline,partial_indexes,Large
query_3,7,168.391,Baseline,partial_indexes,Large
query_3,8,181.848,Baseline,partial_indexes,Large
query_3,9,172.499,Baseline,partial_indexes,Large
query_3,10,168.255,Baseline,partial_indexes,Large
query_3,11,149.338,Baseline,partial_indexes,Large
query_3,12,207.427,Baseline,partial_indexes,Large
query_3,13,182.178,Baseline,partial_indexes,Large
query_3,14,157.06,Baseline,partial_indexes,Large
query_3,15,170.646,Baseline,partial_indexes,Large
query_3,16,156.453,Baseline,partial_indexes,Large
query_3,17,152.467,Baseline,partial_indexes,Large
query_3,18,151.81,Baseline,partial_indexes,Large
query_3,19,166.753,Baseline,partial_indexes,Large
query_3,20,157.365,Baseline,partial_indexes,Large
query_3,21,221.456,Baseline,partial_indexes,Large
query_3,22,171.879,Baseline,partial_indexes,Large
query_3,23,157.74,Baseline,partial_indexes,Large
query_3,24,169.412,Baseline,partial_indexes,Large
query_3,25,157.88,Baseline,partial_indexes,Large
query_3,26,183.052,Baseline,partial_indexes,Large
query_3,27,197.599,Baseline,partial_indexes,Large
query_3,28,201.152,Baseline,partial_indexes,Large
query_3,29,200.448,Baseline,partial_indexes,Large
query_3,30,226.417,Baseline,partial_indexes,Large
query_4,1,1598.472,Baseline,partial_indexes,Large
query_4,2,1331.057,Baseline,partial_indexes,Large
query_4,3,1341.863,Baseline,partial_indexes,Large
query_4,4,1467.78,Baseline,partial_indexes,Large
query_4,5,1376.087,Baseline,partial_indexes,Large
query_4,6,1360.983,Baseline,partial_indexes,Large
query_4,7,1345.875,Baseline,partial_indexes,Large
query_4,8,1325.502,Baseline,partial_indexes,Large
query_4,9,1350.398,Baseline,partial_indexes,Large
query_4,10,1630.814,Baseline,partial_indexes,Large
query_4,11,1380.01,Baseline,partial_indexes,Large
query_4,12,1341.877,Baseline,partial_indexes,Large
query_4,13,1354.921,Baseline,partial_indexes,Large
query_4,14,1367.996,Baseline,partial_indexes,Large
query_4,15,1325.654,Baseline,partial_indexes,Large
query_4,16,1363.575,Baseline,partial_indexes,Large
query_4,17,1378.993,Baseline,partial_indexes,Large
query_4,18,1407.519,Baseline,partial_indexes,Large
query_4,19,1421.468,Baseline,partial_indexes,Large
query_4,20,1496.354,Baseline,partial_indexes,Large
query_4,21,1338.473,Baseline,partial_indexes,Large
query_4,22,1355.516,Baseline,partial_indexes,Large
query_4,23,1327.838,Baseline,partial_indexes,Large
query_4,24,1253.052,Baseline,partial_indexes,Large
query_4,25,1254.593,Baseline,partial_indexes,Large
query_4,26,1350.398,Baseline,partial_indexes,Large
query_4,27,1274.019,Baseline,partial_indexes,Large
query_4,28,1320.286,Baseline,partial_indexes,Large
query_4,29,1281.133,Baseline,partial_indexes,Large
query_4,30,1242.684,Baseline,partial_indexes,Large
query_5,1,11079.951,Baseline,partial_indexes,Large
query_5,2,11363.178,Baseline,partial_indexes,Large
query_5,3,11677.671,Baseline,partial_indexes,Large
query_5,4,11206.344,Baseline,partial_indexes,Large
query_5,5,11652.206,Baseline,partial_indexes,Large
query_5,6,11165.222,Baseline,partial_indexes,Large
query_5,7,14303.075,Baseline,partial_indexes,Large
query_5,8,11154.994,Baseline,partial_indexes,Large
query_5,9,11137.756,Baseline,partial_indexes,Large
query_5,10,11009.259,Baseline,partial_indexes,Large
query_5,11,10708.227,Baseline,partial_indexes,Large
query_5,12,15030.246,Baseline,partial_indexes,Large
query_5,13,14656.77,Baseline,partial_indexes,Large
query_5,14,11062.855,Baseline,partial_indexes,Large
query_5,15,11252.233,Baseline,partial_indexes,Large
query_5,16,11069.339,Baseline,partial_indexes,Large
query_5,17,10995.581,Baseline,partial_indexes,Large
query_5,18,11056.371,Baseline,partial_indexes,Large
query_5,19,10967.789,Baseline,partial_indexes,Large
query_5,20,10732.3,Baseline,partial_indexes,Large
query_5,21,10949.457,Baseline,partial_indexes,Large
query_5,22,10908.742,Baseline,partial_indexes,Large
query_5,23,10620.028,Baseline,partial_indexes,Large
query_5,24,11062.855,Baseline,partial_indexes,Large
query_5,25,10391.958,Baseline,partial_indexes,Large
query_5,26,10466.309,Baseline,partial_indexes,Large
query_5,27,12427.767,Baseline,partial_indexes,Large
query_5,28,10834.042,Baseline,partial_indexes,Large
query_5,29,10876.13,Baseline,partial_indexes,Large
query_5,30,10824.743,Baseline,partial_indexes,Large
query_6,1,887.444,Baseline,partial_indexes,Large
query_6,2,989.019,Baseline,partial_indexes,Large
query_6,3,896.103,Baseline,partial_indexes,Large
query_6,4,1007.13,Baseline,partial_indexes,Large
query_6,5,830.302,Baseline,partial_indexes,Large
query_6,6,852.484,Baseline,partial_indexes,Large
query_6,7,866.04,Baseline,partial_indexes,Large
query_6,8,986.695,Baseline,partial_indexes,Large
query_6,9,1089.502,Baseline,partial_indexes,Large
query_6,10,1180.168,Baseline,partial_indexes,Large
query_6,11,937.163,Baseline,partial_indexes,Large
query_6,12,1065.151,Baseline,partial_indexes,Large
query_6,13,1026.991,Baseline,partial_indexes,Large
query_6,14,1176.755,Baseline,partial_indexes,Large
query_6,15,1028.416,Baseline,partial_indexes,Large
query_6,16,907.633,Baseline,partial_indexes,Large
query_6,17,1147.154,Baseline,partial_indexes,Large
query_6,18,1124.19,Baseline,partial_indexes,Large
query_6,19,986.695,Baseline,partial_indexes,Large
query_6,20,886.921,Baseline,partial_indexes,Large
query_6,21,869.795,Baseline,partial_indexes,Large
query_6,22,984.37,Baseline,partial_indexes,Large
query_6,23,821.165,Baseline,partial_indexes,Large
query_6,24,855.539,Baseline,partial_indexes,Large
query_6,25,993.048,Baseline,partial_indexes,Large
query_6,26,1000.815,Baseline,partial_indexes,Large
query_6,27,834.732,Baseline,partial_indexes,Large
query_6,28,1014.37,Baseline,partial_indexes,Large
query_6,29,885.59,Baseline,partial_indexes,Large
query_6,30,838.665,Baseline,partial_indexes,Large
query_7,1,759.765,Baseline,partial_indexes,Large
query_7,2,742.062,Baseline,partial_indexes,Large
query_7,3,652.815,Baseline,partial_indexes,Large
query_7,4,658.041,Baseline,partial_indexes,Large
query_7,5,713.964,Baseline,partial_indexes,Large
query_7,6,662.48,Baseline,partial_indexes,Large
query_7,7,742.761,Baseline,partial_indexes,Large
query_7,8,765.639,Baseline,partial_indexes,Large
query_7,9,739.188,Baseline,partial_indexes,Large
query_7,10,661.435,Baseline,partial_indexes,Large
query_7,11,684.737,Baseline,partial_indexes,Large
query_7,12,691.293,Baseline,partial_indexes,Large
query_7,13,652.483,Baseline,partial_indexes,Large
query_7,14,741.363,Baseline,partial_indexes,Large
query_7,15,866.527,Baseline,partial_indexes,Large
query_7,16,688.025,Baseline,partial_indexes,Large
query_7,17,742.062,Baseline,partial_indexes,Large
query_7,18,819.441,Baseline,partial_indexes,Large
query_7,19,889.452,Baseline,partial_indexes,Large
query_7,20,723.796,Baseline,partial_indexes,Large
query_7,21,780.704,Baseline,partial_indexes,Large
query_7,22,777.698,Baseline,partial_indexes,Large
query_7,23,893.014,Baseline,partial_indexes,Large
query_7,24,851.741,Baseline,partial_indexes,Large
query_7,25,779.982,Baseline,partial_indexes,Large
query_7,26,836.605,Baseline,partial_indexes,Large
query_7,27,766.365,Baseline,partial_indexes,Large
query_7,28,719.818,Baseline,partial_indexes,Large
query_7,29,737.139,Baseline,partial_indexes,Large
query_7,30,754.466,Baseline,partial_indexes,Large
query_1,1,3326.093,Baseline,expression_indexes,Large
query_1,2,3381.087,Baseline,expression_indexes,Large
query_1,3,2979.969,Baseline,expression_indexes,Large
query_1,4,3291.171,Baseline,expression_indexes,Large
query_1,5,2932.374,Baseline,expression_indexes,Large
query_1,6,2993.19,Baseline,expression_indexes,Large
query_1,7,2790.34,Baseline,expression_indexes,Large
query_1,8,3334.355,Baseline,expression_indexes,Large
query_1,9,3079.734,Baseline,expression_indexes,Large
query_1,10,3398.907,Baseline,expression_indexes,Large
query_1,11,3041.462,Baseline,expression_indexes,Large
query_1,12,3279.215,Baseline,expression_indexes,Large
query_1,13,2798.792,Baseline,expression_indexes,Large
query_1,14,3318.042,Baseline,expression_indexes,Large
query_1,15,3030.255,Baseline,expression_indexes,Large
query_1,16,2651.091,Baseline,expression_indexes,Large
query_1,17,3107.984,Baseline,expression_indexes,Large
query_1,18,2966.747,Baseline,expression_indexes,Large
query_1,19,3206.639,Baseline,expression_indexes,Large
query_1,20,2921.272,Baseline,expression_indexes,Large
query_1,21,2979.969,Baseline,expression_indexes,Large
query_1,22,2541.513,Baseline,expression_indexes,Large
query_1,23,2829.445,Baseline,expression_indexes,Large
query_1,24,2817.342,Baseline,expression_indexes,Large
query_1,25,2892.933,Baseline,expression_indexes,Large
query_1,26,3243.943,Baseline,expression_indexes,Large
query_1,27,2900.457,Baseline,expression_indexes,Large
query_1,28,2715.61,Baseline,expression_indexes,Large
query_1,29,2742.564,Baseline,expression_indexes,Large
query_1,30,2679.002,Baseline,expression_indexes,Large
query_2,1,125.77,Baseline,expression_indexes,Large
query_2,2,131.025,Baseline,expression_indexes,Large
query_2,3,211.625,Baseline,expression_indexes,Large
query_2,4,166,Baseline,expression_indexes,Large
query_2,5,132.826,Baseline,expression_indexes,Large
query_2,6,133.457,Baseline,expression_indexes,Large
query_2,7,140.766,Baseline,expression_indexes,Large
query_2,8,145.614,Baseline,expression_indexes,Large
query_2,9,127.285,Baseline,expression_indexes,Large
query_2,10,130.382,Baseline,expression_indexes,Large
query_2,11,144.011,Baseline,expression_indexes,Large
query_2,12,160.906,Baseline,expression_indexes,Large
query_2,13,191.825,Baseline,expression_indexes,Large
query_2,14,146.538,Baseline,expression_indexes,Large
query_2,15,130.982,Baseline,expression_indexes,Large
query_2,16,205.871,Baseline,expression_indexes,Large
query_2,17,129.075,Baseline,expression_indexes,Large
query_2,18,133.59,Baseline,expression_indexes,Large
query_2,19,208.395,Baseline,expression_indexes,Large
query_2,20,128.205,Baseline,expression_indexes,Large
query_2,21,127.606,Baseline,expression_indexes,Large
query_2,22,133.59,Baseline,expression_indexes,Large
query_2,23,191.585,Baseline,expression_indexes,Large
query_2,24,130.379,Baseline,expression_indexes,Large
query_2,25,127.627,Baseline,expression_indexes,Large
query_2,26,125.597,Baseline,expression_indexes,Large
query_2,27,133.362,Baseline,expression_indexes,Large
query_2,28,133.722,Baseline,expression_indexes,Large
query_2,29,135.278,Baseline,expression_indexes,Large
query_2,30,131.412,Baseline,expression_indexes,Large
query_3,1,151.736,Baseline,expression_indexes,Large
query_3,2,226.473,Baseline,expression_indexes,Large
query_3,3,150.105,Baseline,expression_indexes,Large
query_3,4,166.624,Baseline,expression_indexes,Large
query_3,5,153.084,Baseline,expression_indexes,Large
query_3,6,159.983,Baseline,expression_indexes,Large
query_3,7,151.787,Baseline,expression_indexes,Large
query_3,8,151.361,Baseline,expression_indexes,Large
query_3,9,152.68,Baseline,expression_indexes,Large
query_3,10,150.43,Baseline,expression_indexes,Large
query_3,11,169.307,Baseline,expression_indexes,Large
query_3,12,145.696,Baseline,expression_indexes,Large
query_3,13,144.747,Baseline,expression_indexes,Large
query_3,14,149.574,Baseline,expression_indexes,Large
query_3,15,168.917,Baseline,expression_indexes,Large
query_3,16,152.805,Baseline,expression_indexes,Large
query_3,17,156.452,Baseline,expression_indexes,Large
query_3,18,145.097,Baseline,expression_indexes,Large
query_3,19,154.474,Baseline,expression_indexes,Large
query_3,20,142.598,Baseline,expression_indexes,Large
query_3,21,180.579,Baseline,expression_indexes,Large
query_3,22,165.54,Baseline,expression_indexes,Large
query_3,23,152.279,Baseline,expression_indexes,Large
query_3,24,153.403,Baseline,expression_indexes,Large
query_3,25,172.015,Baseline,expression_indexes,Large
query_3,26,154.474,Baseline,expression_indexes,Large
query_3,27,160.375,Baseline,expression_indexes,Large
query_3,28,166.797,Baseline,expression_indexes,Large
query_3,29,161.191,Baseline,expression_indexes,Large
query_3,30,155.544,Baseline,expression_indexes,Large
query_4,1,1319.037,Baseline,expression_indexes,Large
query_4,2,1176.148,Baseline,expression_indexes,Large
query_4,3,1266.82,Baseline,expression_indexes,Large
query_4,4,1311.168,Baseline,expression_indexes,Large
query_4,5,1232.274,Baseline,expression_indexes,Large
query_4,6,1249.993,Baseline,expression_indexes,Large
query_4,7,1303.307,Baseline,expression_indexes,Large
query_4,8,1217.249,Baseline,expression_indexes,Large
query_4,9,1197.759,Baseline,expression_indexes,Large
query_4,10,1174.626,Baseline,expression_indexes,Large
query_4,11,1244.501,Baseline,expression_indexes,Large
query_4,12,1291.542,Baseline,expression_indexes,Large
query_4,13,1196.478,Baseline,expression_indexes,Large
query_4,14,1151.228,Baseline,expression_indexes,Large
query_4,15,1351.593,Baseline,expression_indexes,Large
query_4,16,1180.212,Baseline,expression_indexes,Large
query_4,17,1328.521,Baseline,expression_indexes,Large
query_4,18,1383.681,Baseline,expression_indexes,Large
query_4,19,1243.526,Baseline,expression_indexes,Large
query_4,20,1271.648,Baseline,expression_indexes,Large
query_4,21,1199.579,Baseline,expression_indexes,Large
query_4,22,1220.897,Baseline,expression_indexes,Large
query_4,23,1358.282,Baseline,expression_indexes,Large
query_4,24,1358.653,Baseline,expression_indexes,Large
query_4,25,1207.272,Baseline,expression_indexes,Large
query_4,26,1239.55,Baseline,expression_indexes,Large
query_4,27,1228.107,Baseline,expression_indexes,Large
query_4,28,1243.526,Baseline,expression_indexes,Large
query_4,29,1242.55,Baseline,expression_indexes,Large
query_4,30,1338.398,Baseline,expression_indexes,Large
query_5,1,11423.853,Baseline,expression_indexes,Large
query_5,2,11328.208,Baseline,expression_indexes,Large
query_5,3,11628.012,Baseline,expression_indexes,Large
query_5,4,12791.443,Baseline,expression_indexes,Large
query_5,5,11224.13,Baseline,expression_indexes,Large
query_5,6,11093.933,Baseline,expression_indexes,Large
query_5,7,10947.197,Baseline,expression_indexes,Large
query_5,8,10758.581,Baseline,expression_indexes,Large
query_5,9,11423.853,Baseline,expression_indexes,Large
query_5,10,12002.166,Baseline,expression_indexes,Large
query_5,11,11136.956,Baseline,expression_indexes,Large
query_5,12,11820.644,Baseline,expression_indexes,Large
query_5,13,11859.344,Baseline,expression_indexes,Large
query_5,14,12177.148,Baseline,expression_indexes,Large
query_5,15,12161.1,Baseline,expression_indexes,Large
query_5,16,11426.594,Baseline,expression_indexes,Large
query_5,17,11686.377,Baseline,expression_indexes,Large
query_5,18,12538.762,Baseline,expression_indexes,Large
query_5,19,11534.972,Baseline,expression_indexes,Large
query_5,20,11032.192,Baseline,expression_indexes,Large
query_5,21,11206.048,Baseline,expression_indexes,Large
query_5,22,11202.696,Baseline,expression_indexes,Large
query_5,23,11217.455,Baseline,expression_indexes,Large
query_5,24,11560.701,Baseline,expression_indexes,Large
query_5,25,10718.375,Baseline,expression_indexes,Large
query_5,26,11425.894,Baseline,expression_indexes,Large
query_5,27,10980.248,Baseline,expression_indexes,Large
query_5,28,12194.775,Baseline,expression_indexes,Large
query_5,29,11421.811,Baseline,expression_indexes,Large
query_5,30,11314.831,Baseline,expression_indexes,Large
query_6,1,1240.555,Baseline,expression_indexes,Large
query_6,2,1148.03,Baseline,expression_indexes,Large
query_6,3,975.392,Baseline,expression_indexes,Large
query_6,4,975.392,Baseline,expression_indexes,Large
query_6,5,1036.973,Baseline,expression_indexes,Large
query_6,6,1032.892,Baseline,expression_indexes,Large
query_6,7,979.156,Baseline,expression_indexes,Large
query_6,8,969.051,Baseline,expression_indexes,Large
query_6,9,982.993,Baseline,expression_indexes,Large
query_6,10,992.164,Baseline,expression_indexes,Large
query_6,11,908.828,Baseline,expression_indexes,Large
query_6,12,881.436,Baseline,expression_indexes,Large
query_6,13,839.852,Baseline,expression_indexes,Large
query_6,14,1043.258,Baseline,expression_indexes,Large
query_6,15,917.146,Baseline,expression_indexes,Large
query_6,16,971.628,Baseline,expression_indexes,Large
query_6,17,933.004,Baseline,expression_indexes,Large
query_6,18,1023.677,Baseline,expression_indexes,Large
query_6,19,888.816,Baseline,expression_indexes,Large
query_6,20,983.011,Baseline,expression_indexes,Large
query_6,21,980.423,Baseline,expression_indexes,Large
query_6,22,945.174,Baseline,expression_indexes,Large
query_6,23,891.28,Baseline,expression_indexes,Large
query_6,24,957.598,Baseline,expression_indexes,Large
query_6,25,992.307,Baseline,expression_indexes,Large
query_6,26,909.798,Baseline,expression_indexes,Large
query_6,27,856.834,Baseline,expression_indexes,Large
query_6,28,887.568,Baseline,expression_indexes,Large
query_6,29,822.626,Baseline,expression_indexes,Large
query_6,30,1058.365,Baseline,expression_indexes,Large
query_7,1,653.278,Baseline,expression_indexes,Large
query_7,2,695.024,Baseline,expression_indexes,Large
query_7,3,693.395,Baseline,expression_indexes,Large
query_7,4,703.014,Baseline,expression_indexes,Large
query_7,5,648.173,Baseline,expression_indexes,Large
query_7,6,763.155,Baseline,expression_indexes,Large
query_7,7,756.904,Baseline,expression_indexes,Large
query_7,8,758.475,Baseline,expression_indexes,Large
query_7,9,637.814,Baseline,expression_indexes,Large
query_7,10,740.643,Baseline,expression_indexes,Large
query_7,11,761.053,Baseline,expression_indexes,Large
query_7,12,895.171,Baseline,expression_indexes,Large
query_7,13,871.308,Baseline,expression_indexes,Large
query_7,14,856.342,Baseline,expression_indexes,Large
query_7,15,855.465,Baseline,expression_indexes,Large
query_7,16,816.499,Baseline,expression_indexes,Large
query_7,17,726.955,Baseline,expression_indexes,Large
query_7,18,758.475,Baseline,expression_indexes,Large
query_7,19,773.563,Baseline,expression_indexes,Large
query_7,20,902.043,Baseline,expression_indexes,Large
query_7,21,775.023,Baseline,expression_indexes,Large
query_7,22,730.715,Baseline,expression_indexes,Large
query_7,23,780.792,Baseline,expression_indexes,Large
query_7,24,760.046,Baseline,expression_indexes,Large
query_7,25,679.359,Baseline,expression_indexes,Large
query_7,26,670.059,Baseline,expression_indexes,Large
query_7,27,782.721,Baseline,expression_indexes,Large
query_7,28,846.406,Baseline,expression_indexes,Large
query_7,29,755.571,Baseline,expression_indexes,Large
query_7,30,683.597,Baseline,expression_indexes,Large
query_1,1,2937.864,Baseline,covering_indexes,Large
query_1,2,2711.463,Baseline,covering_indexes,Large
query_1,3,3041.504,Baseline,covering_indexes,Large
query_1,4,2891.912,Baseline,covering_indexes,Large
query_1,5,2772.463,Baseline,covering_indexes,Large
query_1,6,3290.055,Baseline,covering_indexes,Large
query_1,7,2837.523,Baseline,covering_indexes,Large
query_1,8,3051.458,Baseline,covering_indexes,Large
query_1,9,3069.021,Baseline,covering_indexes,Large
query_1,10,3195.023,Baseline,covering_indexes,Large
query_1,11,3021.271,Baseline,covering_indexes,Large
query_1,12,3241.227,Baseline,covering_indexes,Large
query_1,13,2889.669,Baseline,covering_indexes,Large
query_1,14,3187.837,Baseline,covering_indexes,Large
query_1,15,2753.063,Baseline,covering_indexes,Large
query_1,16,3017.896,Baseline,covering_indexes,Large
query_1,17,3161.777,Baseline,covering_indexes,Large
query_1,18,2920.833,Baseline,covering_indexes,Large
query_1,19,2798.168,Baseline,covering_indexes,Large
query_1,20,3076.966,Baseline,covering_indexes,Large
query_1,21,2744.261,Baseline,covering_indexes,Large
query_1,22,2907.795,Baseline,covering_indexes,Large
query_1,23,3033.957,Baseline,covering_indexes,Large
query_1,24,3014.521,Baseline,covering_indexes,Large
query_1,25,2778.66,Baseline,covering_indexes,Large
query_1,26,2977.316,Baseline,covering_indexes,Large
query_1,27,3073.447,Baseline,covering_indexes,Large
query_1,28,3209.717,Baseline,covering_indexes,Large
query_1,29,3017.896,Baseline,covering_indexes,Large
query_1,30,3211.116,Baseline,covering_indexes,Large
query_2,1,149.322,Baseline,covering_indexes,Large
query_2,2,169.158,Baseline,covering_indexes,Large
query_2,3,167.502,Baseline,covering_indexes,Large
query_2,4,145.726,Baseline,covering_indexes,Large
query_2,5,143.561,Baseline,covering_indexes,Large
query_2,6,142.666,Baseline,covering_indexes,Large
query_2,7,192.725,Baseline,covering_indexes,Large
query_2,8,183.836,Baseline,covering_indexes,Large
query_2,9,157.127,Baseline,covering_indexes,Large
query_2,10,141.012,Baseline,covering_indexes,Large
